# ----------------------------------------
# Gorilla Gadgets
# User Explorer
# 20210801-20210906
# ----------------------------------------

Client Id,Sessions,Avg. Session Duration,Bounce Rate,Revenue,Transactions,Goal Conversion Rate
1141234777.1630768477,1,00:00:00,100.00%,$0.00,0,0.00%
1141409287.1629296539,1,00:00:00,100.00%,$0.00,0,0.00%
1141467271.1629581752,1,00:00:00,100.00%,$0.00,0,0.00%
1141487181.1630025617,1,00:00:00,100.00%,$0.00,0,0.00%
114150203.1628739044,1,00:09:39,0.00%,$16.52,1,200.00%
1141637522.1628941467,1,00:02:53,0.00%,$0.00,0,0.00%
1141685986.1630750275,1,00:00:34,0.00%,$0.00,0,0.00%
1141776142.1628984957,1,00:00:00,100.00%,$0.00,0,0.00%
1141962051.1630267188,1,00:00:00,100.00%,$0.00,0,0.00%
1142166749.1630893113,1,00:00:00,100.00%,$0.00,0,0.00%
1142752254.1630987985,1,00:00:00,100.00%,$0.00,0,0.00%
1142892140.1629321056,1,00:01:56,0.00%,$93.07,1,0.00%
1143108168.1630203517,1,00:00:00,100.00%,$0.00,0,0.00%
1143156683.1630210798,1,00:00:00,100.00%,$0.00,0,0.00%
1143434469.1628681963,1,00:00:00,100.00%,$0.00,0,0.00%
1143525411.1630887468,1,00:00:00,100.00%,$0.00,0,0.00%
1143602174.1627894551,1,00:03:17,0.00%,$0.00,0,0.00%
1143778870.1630710816,1,00:31:12,0.00%,$0.00,0,0.00%
1144079079.1629563697,1,00:00:00,100.00%,$0.00,0,0.00%
1144107575.1630525680,1,00:00:00,100.00%,$0.00,0,0.00%
1144190263.1627875814,1,00:00:00,100.00%,$0.00,0,0.00%
1144191813.1629067589,1,00:00:00,100.00%,$0.00,0,0.00%
1144218932.1629979387,1,00:13:57,0.00%,$22.03,1,200.00%
1144547309.1628901169,1,00:00:00,100.00%,$0.00,0,0.00%
1144556779.1628030703,1,00:00:00,100.00%,$0.00,0,0.00%
1144953371.1629354453,1,00:00:00,100.00%,$0.00,0,0.00%
1145218992.1629304326,1,00:00:00,100.00%,$0.00,0,0.00%
1145333358.1627934203,1,00:00:00,100.00%,$0.00,0,0.00%
1145714835.1629699449,1,00:00:00,100.00%,$0.00,0,0.00%
1145869691.1630654740,1,00:00:00,100.00%,$0.00,0,0.00%
1145903860.1628655353,1,00:00:00,100.00%,$0.00,0,0.00%
1146159851.1628755557,1,00:00:00,100.00%,$0.00,0,0.00%
1146569363.1628469650,1,00:00:00,100.00%,$0.00,0,0.00%
1146780233.1628358532,1,00:00:00,100.00%,$0.00,0,0.00%
1146834170.1629006777,1,00:00:00,100.00%,$0.00,0,0.00%
1146919782.1628109537,1,00:00:00,100.00%,$0.00,0,0.00%
1146973821.1629834974,1,00:00:35,0.00%,$0.00,0,0.00%
1147701820.1629133702,1,00:00:00,100.00%,$0.00,0,0.00%
1147832529.1629058292,1,00:00:31,0.00%,$0.00,0,0.00%
1147839617.1630455458,1,00:00:07,0.00%,$0.00,0,0.00%
1147985304.1629161571,1,00:00:00,100.00%,$0.00,0,0.00%
1147996731.1628656626,1,00:00:00,100.00%,$0.00,0,0.00%
1148379127.1630321766,1,00:00:00,100.00%,$0.00,0,0.00%
1148401409.1630035464,1,00:00:00,100.00%,$0.00,0,0.00%
1148435735.1629521929,1,00:00:00,100.00%,$0.00,0,0.00%
1148857152.1628961762,1,00:00:00,100.00%,$0.00,0,0.00%
1149296024.1628445147,1,00:00:00,100.00%,$0.00,0,0.00%
1149355682.1629338224,1,00:00:00,100.00%,$0.00,0,0.00%
1149399488.1629968797,1,00:00:00,100.00%,$0.00,0,0.00%
1149451352.1630343288,1,00:00:00,100.00%,$0.00,0,0.00%
1149469518.1628092129,1,00:00:00,100.00%,$0.00,0,0.00%
1149473450.1628819186,1,00:00:00,100.00%,$0.00,0,0.00%
1149493255.1629369557,1,00:00:00,100.00%,$0.00,0,0.00%
1149606149.1629044966,1,00:00:00,100.00%,$0.00,0,0.00%
1149871677.1630513224,1,00:00:00,100.00%,$0.00,0,0.00%
1150260769.1629979447,1,00:00:00,100.00%,$0.00,0,0.00%
1150284780.1630509491,1,00:00:00,100.00%,$0.00,0,0.00%
1150338064.1627911254,1,00:00:00,100.00%,$0.00,0,0.00%
1150713103.1628652607,1,00:00:00,100.00%,$0.00,0,0.00%
1150736445.1628644369,1,00:02:40,0.00%,$0.00,0,0.00%
1150823620.1628792248,1,00:00:00,100.00%,$0.00,0,0.00%
1151254917.1628928823,1,00:00:00,100.00%,$0.00,0,0.00%
1151342108.1628438900,1,00:00:00,100.00%,$0.00,0,0.00%
1151457814.1629076284,1,00:00:00,100.00%,$0.00,0,0.00%
1151676179.1629675948,1,00:00:00,100.00%,$0.00,0,0.00%
1151909632.1630766342,1,00:00:00,100.00%,$0.00,0,0.00%
1152034822.1629232005,1,00:00:00,100.00%,$0.00,0,0.00%
115205231.1628991838,1,00:00:00,100.00%,$0.00,0,0.00%
115238111.1629683050,1,00:00:00,100.00%,$0.00,0,0.00%
115260757.1628020029,1,00:00:00,100.00%,$0.00,0,0.00%
1152616329.1630110947,1,00:00:00,100.00%,$0.00,0,0.00%
1152731616.1628921865,1,00:00:41,0.00%,$0.00,0,0.00%
1153219386.1629568673,1,00:00:21,0.00%,$0.00,0,0.00%
1153329814.1630089992,1,00:00:00,100.00%,$0.00,0,0.00%
1153369387.1628694890,1,00:05:52,0.00%,$0.00,0,0.00%
115349515.1629178994,1,00:00:00,100.00%,$0.00,0,0.00%
1153744760.1628286309,1,00:00:00,100.00%,$0.00,0,0.00%
115377510.1628004637,1,00:00:00,100.00%,$0.00,0,0.00%
1153819092.1630294280,1,00:00:23,0.00%,$0.00,0,0.00%
1154033076.1629332172,1,00:00:00,100.00%,$0.00,0,0.00%
1154236333.1628725516,1,00:00:00,100.00%,$0.00,0,0.00%
115431760.1630942981,1,00:00:00,100.00%,$0.00,0,0.00%
115436393.1628795180,1,00:00:00,100.00%,$0.00,0,0.00%
115438460.1630508372,1,00:00:00,100.00%,$0.00,0,0.00%
1154575714.1630638251,1,00:00:00,100.00%,$0.00,0,0.00%
1154856040.1630875880,1,00:06:05,0.00%,$13.37,1,200.00%
1154996379.1628802280,1,00:00:00,100.00%,$0.00,0,0.00%
115512621.1628371540,1,00:00:00,100.00%,$0.00,0,0.00%
1155325733.1629409411,1,00:00:00,100.00%,$0.00,0,0.00%
115537163.1630067042,1,00:00:00,100.00%,$0.00,0,0.00%
1155438850.1627837548,1,00:00:00,100.00%,$0.00,0,0.00%
1155813989.1629468960,1,00:00:00,100.00%,$0.00,0,0.00%
1155852831.1630699311,1,00:00:00,100.00%,$0.00,0,0.00%
1156039404.1629643422,1,00:00:27,0.00%,$0.00,0,0.00%
115627379.1630062395,1,00:00:00,100.00%,$0.00,0,0.00%
1156477501.1630428854,1,00:00:00,100.00%,$0.00,0,0.00%
1156478163.1629774161,1,00:15:57,0.00%,$0.00,0,0.00%
1156653701.1630190653,1,00:00:00,100.00%,$0.00,0,0.00%
1156976298.1629669959,1,00:00:00,100.00%,$0.00,0,0.00%
115726614.1629211879,1,00:00:00,100.00%,$0.00,0,0.00%
1157656361.1629241017,1,00:12:41,0.00%,$15.27,1,200.00%
1157704055.1628043510,1,00:00:00,100.00%,$0.00,0,0.00%
1157876526.1628926641,1,00:00:00,100.00%,$0.00,0,0.00%
1157905360.1627842693,1,00:00:00,100.00%,$0.00,0,0.00%
1157933500.1629512234,1,00:00:00,100.00%,$0.00,0,0.00%
1158043472.1629929235,1,00:00:00,100.00%,$0.00,0,0.00%
1158065461.1630982033,1,00:00:00,100.00%,$0.00,0,0.00%
1158349332.1628813479,1,00:00:00,100.00%,$0.00,0,0.00%
1158462168.1629856722,1,00:00:00,100.00%,$0.00,0,0.00%
1158462717.1629179426,1,00:00:00,100.00%,$0.00,0,0.00%
1159068741.1630382734,1,00:00:00,100.00%,$0.00,0,0.00%
1159236578.1629496926,1,00:00:00,100.00%,$0.00,0,0.00%
1159444037.1628170024,1,00:00:00,100.00%,$0.00,0,0.00%
1159697885.1628647723,1,00:00:00,100.00%,$0.00,0,0.00%
1159871523.1629947795,1,00:00:00,100.00%,$0.00,0,0.00%
1159902622.1629385088,1,00:04:03,0.00%,$0.00,0,0.00%
1159956919.1629310462,1,00:00:00,100.00%,$0.00,0,0.00%
1160023781.1630165463,1,00:00:08,0.00%,$0.00,0,0.00%
1160097225.1628987875,1,00:00:00,100.00%,$0.00,0,0.00%
1160296677.1628030973,1,00:00:00,100.00%,$0.00,0,0.00%
1160301592.1628909158,1,00:00:00,100.00%,$0.00,0,0.00%
1160330102.1630078505,1,00:00:00,100.00%,$0.00,0,0.00%
1160485662.1627979051,1,00:08:04,0.00%,$0.00,0,100.00%
1160588895.1630101506,1,00:00:00,100.00%,$0.00,0,0.00%
1160596465.1628102998,1,00:00:00,100.00%,$0.00,0,0.00%
1160670776.1629516449,1,00:00:00,100.00%,$0.00,0,0.00%
1160679697.1629139400,1,00:00:00,100.00%,$0.00,0,0.00%
1160924833.1628252139,1,00:00:00,100.00%,$0.00,0,0.00%
1161015656.1628549413,1,00:00:00,100.00%,$0.00,0,0.00%
1161051108.1629029998,1,00:00:00,100.00%,$0.00,0,0.00%
1161755857.1629578232,1,00:00:00,100.00%,$0.00,0,0.00%
1162653264.1628896769,1,00:04:53,0.00%,$0.00,0,0.00%
1162728917.1629986807,1,00:00:00,100.00%,$0.00,0,0.00%
1162881704.1628102154,1,00:00:00,100.00%,$0.00,0,0.00%
1162888488.1629158975,1,00:00:00,100.00%,$0.00,0,0.00%
1163030685.1628218780,1,00:04:13,0.00%,$0.00,0,0.00%
1163133032.1630571094,1,00:00:00,100.00%,$0.00,0,0.00%
1163303917.1629490957,1,00:02:03,0.00%,$0.00,0,0.00%
1163366554.1629758163,1,00:00:00,100.00%,$0.00,0,0.00%
1163466261.1629547814,1,00:00:00,100.00%,$0.00,0,0.00%
1163508487.1630355353,1,00:13:46,0.00%,$33.74,1,200.00%
1164039804.1630544142,1,00:00:00,100.00%,$0.00,0,0.00%
1164059455.1630366877,1,00:00:00,100.00%,$0.00,0,0.00%
1164121488.1629110679,1,00:00:00,100.00%,$0.00,0,0.00%
1164133708.1627867603,1,00:00:00,100.00%,$0.00,0,0.00%
1164175108.1630875342,1,00:00:00,100.00%,$0.00,0,0.00%
11644409.1628876881,1,00:00:00,100.00%,$0.00,0,0.00%
1164648588.1628217021,1,00:00:00,100.00%,$0.00,0,0.00%
1164728785.1629497573,1,00:00:00,100.00%,$0.00,0,0.00%
1165167895.1628686578,1,00:00:00,100.00%,$0.00,0,0.00%
1165465762.1629016239,1,00:00:00,100.00%,$0.00,0,0.00%
11654933.1629807598,1,00:00:00,100.00%,$0.00,0,0.00%
1165504275.1630771981,1,00:01:51,0.00%,$13.65,1,100.00%
1165521260.1630722188,1,00:00:00,100.00%,$0.00,0,0.00%
1165526181.1629043624,1,00:00:00,100.00%,$0.00,0,0.00%
1165662340.1629118956,1,00:04:25,0.00%,$18.37,1,100.00%
1165973239.1629782927,1,00:00:52,0.00%,$0.00,0,0.00%
1165980874.1630802486,1,00:00:00,100.00%,$0.00,0,0.00%
1166539474.1628369401,1,00:00:00,100.00%,$0.00,0,0.00%
1166585575.1630381155,1,00:00:00,100.00%,$0.00,0,0.00%
1166711621.1630158115,1,00:00:00,100.00%,$0.00,0,0.00%
1166814553.1630383011,1,00:00:00,100.00%,$0.00,0,0.00%
1167055359.1629905811,1,00:00:17,0.00%,$0.00,0,0.00%
1167283394.1629393851,1,00:00:00,100.00%,$0.00,0,0.00%
1167514024.1630473266,1,00:00:00,100.00%,$0.00,0,0.00%
1167547305.1630892680,1,00:00:00,100.00%,$0.00,0,0.00%
1167809174.1630272733,1,00:00:00,100.00%,$0.00,0,0.00%
1167907336.1627984992,1,00:02:07,0.00%,$0.00,0,0.00%
1167951696.1628774162,1,00:04:20,0.00%,$15.65,1,0.00%
1167967601.1629830782,1,00:00:00,100.00%,$0.00,0,0.00%
1168306938.1628803228,1,00:00:00,100.00%,$0.00,0,0.00%
1168431307.1627642928,1,00:07:26,0.00%,$0.00,0,0.00%
1168518155.1630596381,1,00:00:00,100.00%,$0.00,0,0.00%
1168680899.1629743742,1,00:02:58,0.00%,$0.00,0,0.00%
1168693059.1629975053,1,00:00:00,100.00%,$0.00,0,0.00%
1168800434.1630364634,1,00:00:00,100.00%,$0.00,0,0.00%
1168815014.1629245864,1,00:00:05,0.00%,$0.00,0,0.00%
1168818514.1629072460,1,00:00:00,100.00%,$0.00,0,0.00%
1168912012.1630250104,1,00:00:00,100.00%,$0.00,0,0.00%
1169455799.1630265323,1,00:00:00,100.00%,$0.00,0,0.00%
116948597.1628347890,1,00:00:00,100.00%,$0.00,0,0.00%
1169491560.1628183885,1,00:00:00,100.00%,$0.00,0,0.00%
1169493160.1628309963,1,00:04:59,0.00%,$0.00,0,0.00%
1169622106.1630243782,1,00:00:00,100.00%,$0.00,0,0.00%
1169786275.1628648253,1,00:00:00,100.00%,$0.00,0,0.00%
1169943329.1630433555,1,00:00:00,100.00%,$0.00,0,0.00%
116997297.1630783209,1,00:00:00,100.00%,$0.00,0,0.00%
1170004956.1628798275,1,00:00:00,100.00%,$0.00,0,0.00%
1170076908.1630953463,1,00:01:33,0.00%,$0.00,0,0.00%
1170156904.1629931036,1,00:00:00,100.00%,$0.00,0,0.00%
1170305162.1629117165,1,00:00:00,100.00%,$0.00,0,0.00%
1170557553.1628346856,1,00:00:00,100.00%,$0.00,0,0.00%
1170624423.1628704179,1,00:00:00,100.00%,$0.00,0,0.00%
1170922714.1629072813,1,00:00:00,100.00%,$0.00,0,0.00%
1171423285.1628865349,1,00:00:00,100.00%,$0.00,0,0.00%
1171597260.1627570871,1,00:01:59,0.00%,$47.22,1,100.00%
1171604451.1629129670,1,00:00:00,100.00%,$0.00,0,0.00%
1171633719.1630363956,1,00:00:00,100.00%,$0.00,0,0.00%
1172018155.1629152395,1,00:00:00,100.00%,$0.00,0,0.00%
1172020374.1628817943,1,00:00:00,100.00%,$0.00,0,0.00%
1172061114.1628386066,1,00:00:00,100.00%,$0.00,0,0.00%
1172137514.1629047800,1,00:00:00,100.00%,$0.00,0,0.00%
1172183883.1628253430,1,00:00:00,100.00%,$0.00,0,0.00%
1172319569.1629152476,1,00:00:00,100.00%,$0.00,0,0.00%
1172399092.1628262084,1,00:00:00,100.00%,$0.00,0,0.00%
1172484809.1630210050,1,00:00:00,100.00%,$0.00,0,0.00%
1172617874.1628521030,1,00:00:00,100.00%,$0.00,0,0.00%
117267738.1628834865,1,00:00:00,100.00%,$0.00,0,0.00%
1172905403.1629734592,1,00:00:00,100.00%,$0.00,0,0.00%
1173056413.1628449424,1,00:00:00,100.00%,$0.00,0,0.00%
1173236568.1629346182,1,00:02:40,0.00%,$0.00,0,0.00%
1173386729.1629315468,1,00:00:00,100.00%,$0.00,0,0.00%
1173609304.1628574115,1,00:00:00,100.00%,$0.00,0,0.00%
1174051200.1628538580,1,00:00:00,100.00%,$0.00,0,0.00%
1174125964.1630632686,1,00:00:00,100.00%,$0.00,0,0.00%
1174138833.1629067524,1,00:00:00,100.00%,$0.00,0,0.00%
1174227983.1629681695,1,00:00:00,100.00%,$0.00,0,0.00%
117429218.1628733094,1,00:00:00,100.00%,$0.00,0,0.00%
1174368403.1628538213,1,00:00:00,100.00%,$0.00,0,0.00%
1174672960.1628738651,1,00:00:00,100.00%,$0.00,0,0.00%
1174711804.1629904335,1,00:00:00,100.00%,$0.00,0,0.00%
1174891182.1629000334,1,00:00:00,100.00%,$0.00,0,0.00%
1175011538.1628875108,1,00:00:00,100.00%,$0.00,0,0.00%
1175014362.1630947356,1,00:03:57,0.00%,$0.00,0,0.00%
1175309176.1628462653,1,00:00:00,100.00%,$0.00,0,0.00%
1175555584.1628561365,1,00:00:00,100.00%,$0.00,0,0.00%
1175916836.1629248259,1,00:00:00,100.00%,$0.00,0,0.00%
1176333130.1628878459,1,00:01:35,0.00%,$0.00,0,0.00%
1176374151.1630644929,1,00:03:21,0.00%,$18.51,1,100.00%
1176635241.1627792920,1,00:00:00,100.00%,$0.00,0,0.00%
1176654519.1630025505,1,00:00:00,100.00%,$0.00,0,0.00%
1176903783.1630033166,1,00:00:00,100.00%,$0.00,0,0.00%
1176983396.1629531253,1,00:00:00,100.00%,$0.00,0,0.00%
1177114319.1628116359,1,00:00:00,100.00%,$0.00,0,0.00%
1177182566.1628640811,1,00:00:00,100.00%,$0.00,0,0.00%
1177385055.1628719559,1,00:00:00,100.00%,$0.00,0,0.00%
1177458697.1629559313,1,00:00:00,100.00%,$0.00,0,0.00%
1177473932.1628854888,1,00:00:00,100.00%,$0.00,0,0.00%
1178484652.1628597042,1,00:00:00,100.00%,$0.00,0,0.00%
1178578131.1630349983,1,00:00:00,100.00%,$0.00,0,0.00%
1178708010.1629051401,1,00:00:00,100.00%,$0.00,0,0.00%
1178715498.1628725596,1,00:00:00,100.00%,$0.00,0,0.00%
1178783481.1629870990,1,00:00:00,100.00%,$0.00,0,0.00%
1179114315.1630015784,1,00:00:00,100.00%,$0.00,0,0.00%
1179167329.1629033745,1,00:00:00,100.00%,$0.00,0,0.00%
1179404470.1628275308,1,00:00:00,100.00%,$0.00,0,0.00%
1179877489.1630927635,1,00:00:00,100.00%,$0.00,0,0.00%
1179961837.1629045935,1,00:00:00,100.00%,$0.00,0,0.00%
1180040341.1629902472,1,00:00:00,100.00%,$0.00,0,0.00%
1180181511.1629071447,1,00:00:00,100.00%,$0.00,0,0.00%
118026975.1629259417,1,00:00:00,100.00%,$0.00,0,0.00%
1180405423.1628305929,1,00:02:12,0.00%,$0.00,0,0.00%
1180428536.1628786623,1,00:20:08,0.00%,$0.00,0,0.00%
1180464669.1629171657,1,00:00:51,0.00%,$0.00,0,0.00%
1180563378.1628471885,1,00:00:00,100.00%,$0.00,0,0.00%
1180638012.1629748740,1,00:00:00,100.00%,$0.00,0,0.00%
1180705798.1628770109,1,00:00:00,100.00%,$0.00,0,0.00%
1180982338.1629299272,1,00:00:00,100.00%,$0.00,0,0.00%
118110149.1630093877,1,00:03:56,0.00%,$0.00,0,0.00%
1181387207.1628652818,1,00:00:00,100.00%,$0.00,0,0.00%
1181530385.1630488726,1,00:01:04,0.00%,$0.00,0,0.00%
1181603339.1629461513,1,00:00:00,100.00%,$0.00,0,0.00%
1182123565.1628000372,1,00:00:00,100.00%,$0.00,0,0.00%
1182914580.1628448876,1,00:00:00,100.00%,$0.00,0,0.00%
1183104313.1629873297,1,00:00:00,100.00%,$0.00,0,0.00%
1183282286.1629165152,1,00:00:00,100.00%,$0.00,0,0.00%
1183292718.1629040788,1,00:05:04,0.00%,$0.00,0,100.00%
1183380149.1629658329,1,00:00:00,100.00%,$0.00,0,0.00%
1183382827.1629037995,1,00:00:00,100.00%,$0.00,0,0.00%
1183478214.1627874297,1,00:02:34,0.00%,$0.00,0,0.00%
1183573181.1629684807,1,00:00:00,100.00%,$0.00,0,0.00%
1183589385.1628853594,1,00:00:00,100.00%,$0.00,0,0.00%
1183728747.1630500859,1,00:01:37,0.00%,$0.00,0,0.00%
1183783912.1630696419,1,00:00:00,100.00%,$0.00,0,0.00%
1183990428.1629255687,1,00:00:00,100.00%,$0.00,0,0.00%
118426383.1628708565,1,00:00:00,100.00%,$0.00,0,0.00%
1184506896.1629735758,1,00:00:00,100.00%,$0.00,0,0.00%
1184688838.1630996186,1,00:00:00,100.00%,$0.00,0,0.00%
1185062364.1628311606,1,00:00:00,100.00%,$0.00,0,0.00%
1185106285.1628987695,1,00:00:00,100.00%,$0.00,0,0.00%
1185158601.1630058830,1,00:00:00,100.00%,$0.00,0,0.00%
1185228385.1630710677,1,00:00:00,100.00%,$0.00,0,0.00%
1185294981.1628556932,1,00:00:00,100.00%,$0.00,0,0.00%
1185490950.1630142672,1,00:00:00,100.00%,$0.00,0,0.00%
1185498394.1628295281,1,00:00:00,100.00%,$0.00,0,0.00%
1185590103.1629686344,1,00:00:00,100.00%,$0.00,0,0.00%
1185697357.1628276088,1,00:04:37,0.00%,$0.00,0,0.00%
1185847104.1628350174,1,00:00:00,100.00%,$0.00,0,0.00%
1185883977.1630447249,1,00:00:00,100.00%,$0.00,0,0.00%
1186161297.1628733023,1,00:00:53,0.00%,$0.00,0,0.00%
1186781073.1628709508,1,00:00:00,100.00%,$0.00,0,0.00%
1187053484.1630381724,1,00:06:45,0.00%,$0.00,0,0.00%
1187678315.1628106126,1,00:00:00,100.00%,$0.00,0,0.00%
1187854587.1629129374,1,00:00:00,100.00%,$0.00,0,0.00%
1187961920.1630979120,1,00:00:00,100.00%,$0.00,0,0.00%
1188028672.1628736547,1,00:00:00,100.00%,$0.00,0,0.00%
1188111929.1628723927,1,00:00:00,100.00%,$0.00,0,0.00%
1188387239.1629051694,1,00:00:00,100.00%,$0.00,0,0.00%
1188396564.1630803879,1,00:00:39,0.00%,$0.00,0,0.00%
118854065.1630758295,1,00:00:00,100.00%,$0.00,0,0.00%
1188635227.1628476043,1,00:00:00,100.00%,$0.00,0,0.00%
1188782859.1630970893,1,00:00:00,100.00%,$0.00,0,0.00%
1188949750.1630547910,1,00:00:00,100.00%,$0.00,0,0.00%
1189079713.1629351239,1,00:00:00,100.00%,$0.00,0,0.00%
1189128204.1628408260,1,00:00:00,100.00%,$0.00,0,0.00%
1189472683.1628737530,1,00:00:00,100.00%,$0.00,0,0.00%
1189690748.1629954253,1,00:00:00,100.00%,$0.00,0,0.00%
1189737108.1630117653,1,00:00:00,100.00%,$0.00,0,0.00%
1189853549.1628964420,1,00:00:00,100.00%,$0.00,0,0.00%
1189912971.1630286135,1,00:00:00,100.00%,$0.00,0,0.00%
1190107159.1629103337,1,00:00:00,100.00%,$0.00,0,0.00%
1190161989.1629471953,1,00:01:32,0.00%,$0.00,0,0.00%
1190724502.1630875009,1,00:00:00,100.00%,$0.00,0,0.00%
1190996526.1628725162,1,00:00:00,100.00%,$0.00,0,0.00%
1191255001.1628873169,1,00:00:00,100.00%,$0.00,0,0.00%
1191426153.1628301646,1,00:00:00,100.00%,$0.00,0,0.00%
1191637629.1627958224,1,00:00:00,100.00%,$0.00,0,0.00%
1191867448.1630875032,1,00:00:00,100.00%,$0.00,0,0.00%
1192254740.1629660634,1,00:00:00,100.00%,$0.00,0,0.00%
1192292205.1630732998,1,00:00:00,100.00%,$0.00,0,0.00%
1192311438.1629100244,1,00:00:00,100.00%,$0.00,0,0.00%
1192339761.1630626941,1,00:00:00,100.00%,$0.00,0,0.00%
1192584385.1630700440,1,00:00:00,100.00%,$0.00,0,0.00%
1193050684.1628563245,1,00:00:00,100.00%,$0.00,0,0.00%
1193152522.1630558964,1,00:00:00,100.00%,$0.00,0,0.00%
1193511990.1630720488,1,00:00:48,0.00%,$0.00,0,0.00%
1193889351.1628034395,1,00:00:00,100.00%,$0.00,0,0.00%
1193893282.1630260930,1,00:07:59,0.00%,$0.00,0,0.00%
1193960764.1630870691,1,00:00:00,100.00%,$0.00,0,0.00%
1194057777.1627834489,1,00:00:00,100.00%,$0.00,0,0.00%
1194139238.1627998227,1,00:00:00,100.00%,$0.00,0,0.00%
1194392752.1628394598,1,00:00:00,100.00%,$0.00,0,0.00%
1194600865.1630938642,1,00:00:00,100.00%,$0.00,0,0.00%
1194681244.1627866980,1,00:05:29,0.00%,$0.00,0,0.00%
1194687804.1628291647,1,00:00:00,100.00%,$0.00,0,0.00%
1194736706.1629721579,1,00:00:00,100.00%,$0.00,0,0.00%
1194878877.1627937779,1,00:00:00,100.00%,$0.00,0,0.00%
1195078688.1628521103,1,00:03:47,0.00%,$0.00,0,0.00%
1195257019.1628202352,1,00:05:55,0.00%,$0.00,0,0.00%
1195329344.1630794160,1,00:09:12,0.00%,$0.00,0,0.00%
1195665193.1629112244,1,00:00:00,100.00%,$0.00,0,0.00%
1195709511.1629380254,1,00:00:00,100.00%,$0.00,0,0.00%
1196374097.1628648375,1,00:00:00,100.00%,$0.00,0,0.00%
1196514906.1629125207,1,00:01:29,0.00%,$0.00,0,0.00%
1196688208.1629902171,1,00:00:00,100.00%,$0.00,0,0.00%
1196766126.1628539508,1,00:00:00,100.00%,$0.00,0,0.00%
1196942379.1629090502,1,00:00:00,100.00%,$0.00,0,0.00%
1196963853.1628103707,1,00:23:49,0.00%,$0.00,0,100.00%
1196982078.1629489981,1,00:00:00,100.00%,$0.00,0,0.00%
1197059368.1627944650,1,00:00:00,100.00%,$0.00,0,0.00%
1197243266.1628165221,1,00:00:00,100.00%,$0.00,0,0.00%
1197289330.1630287572,1,00:03:10,0.00%,$0.00,0,0.00%
1197370218.1630164368,1,00:00:00,100.00%,$0.00,0,0.00%
1197563222.1628644453,1,00:00:00,100.00%,$0.00,0,0.00%
1197617937.1630990168,1,00:00:48,0.00%,$0.00,0,0.00%
1197630485.1628534696,1,00:27:08,0.00%,$0.00,0,0.00%
119770871.1629087079,1,00:00:00,100.00%,$0.00,0,0.00%
1197736849.1630612955,1,00:00:00,100.00%,$0.00,0,0.00%
1197801267.1630284000,1,00:00:00,100.00%,$0.00,0,0.00%
1197875886.1629361050,1,00:00:00,100.00%,$0.00,0,0.00%
1197958207.1627826546,1,00:01:00,0.00%,$0.00,0,0.00%
1198054011.1628629399,1,00:00:00,100.00%,$0.00,0,0.00%
1198270785.1627840755,1,00:13:28,0.00%,$0.00,0,0.00%
1198292823.1628596556,1,00:01:28,0.00%,$0.00,0,0.00%
1198301951.1630402470,1,00:00:00,100.00%,$0.00,0,0.00%
119854945.1630288663,1,00:00:00,100.00%,$0.00,0,0.00%
1198653128.1615097873,1,00:00:00,100.00%,$0.00,0,0.00%
1198745795.1629070116,1,00:00:00,100.00%,$0.00,0,0.00%
119880009.1630854369,1,00:01:48,0.00%,$0.00,0,0.00%
1198883604.1629296810,1,00:00:00,100.00%,$0.00,0,0.00%
1198978908.1628301868,1,00:00:00,100.00%,$0.00,0,0.00%
1199121980.1629485946,1,00:00:00,100.00%,$0.00,0,0.00%
1199858912.1629427501,1,00:00:00,100.00%,$0.00,0,0.00%
120017016.1629254863,1,00:00:00,100.00%,$0.00,0,0.00%
1200232506.1630413905,1,00:00:00,100.00%,$0.00,0,0.00%
1200540666.1629968892,1,00:00:00,100.00%,$0.00,0,0.00%
1200920829.1628811611,1,00:00:00,100.00%,$0.00,0,0.00%
1201048455.1629131818,1,00:00:00,100.00%,$0.00,0,0.00%
1201345405.1630503651,1,00:00:00,100.00%,$0.00,0,0.00%
1201835804.1630774286,1,00:00:00,100.00%,$0.00,0,0.00%
1202055281.1628595838,1,00:00:00,100.00%,$0.00,0,0.00%
1202074215.1628608048,1,00:00:00,100.00%,$0.00,0,0.00%
1202097441.1628612381,1,00:00:00,100.00%,$0.00,0,0.00%
1202272873.1627779013,1,00:00:00,100.00%,$0.00,0,0.00%
1202414188.1627847640,1,00:00:55,0.00%,$0.00,0,0.00%
120259803.1628983901,1,00:00:00,100.00%,$0.00,0,0.00%
1202722513.1628837081,1,00:03:44,0.00%,$0.00,0,0.00%
12027413.1628750085,1,00:00:00,100.00%,$0.00,0,0.00%
1202990801.1628716366,1,00:00:00,100.00%,$0.00,0,0.00%
120314354.1628133127,1,00:00:00,100.00%,$0.00,0,0.00%
1203145708.1628190867,1,00:00:00,100.00%,$0.00,0,0.00%
1203239399.1628953429,1,00:09:33,0.00%,$17.26,1,200.00%
1203477319.1628905564,1,00:00:00,100.00%,$0.00,0,0.00%
1203922260.1629311118,1,00:00:00,100.00%,$0.00,0,0.00%
1203942741.1630873814,1,00:00:00,100.00%,$0.00,0,0.00%
1203946675.1629884284,1,00:00:00,100.00%,$0.00,0,0.00%
1204052691.1627933751,1,00:02:07,0.00%,$0.00,0,0.00%
1204499948.1629034432,1,00:00:00,100.00%,$0.00,0,0.00%
